10
a:5:{i:0;a:5:{i:0;a:2:{s:6:"number";i:9;s:7:"checked";b:1;}i:1;a:2:{s:6:"number";i:15;s:7:"checked";b:0;}i:2;a:2:{s:6:"number";i:3;s:7:"checked";b:0;}i:3;a:2:{s:6:"number";i:5;s:7:"checked";b:0;}i:4;a:2:{s:6:"number";i:11;s:7:"checked";b:1;}}i:1;a:5:{i:0;a:2:{s:6:"number";i:25;s:7:"checked";b:0;}i:1;a:2:{s:6:"number";i:17;s:7:"checked";b:0;}i:2;a:2:{s:6:"number";i:30;s:7:"checked";b:0;}i:3;a:2:{s:6:"number";i:28;s:7:"checked";b:0;}i:4;a:2:{s:6:"number";i:18;s:7:"checked";b:0;}}i:2;a:5:{i:0;a:2:{s:6:"number";i:44;s:7:"checked";b:0;}i:1;a:2:{s:6:"number";i:31;s:7:"checked";b:0;}i:2;a:2:{s:6:"number";i:37;s:7:"checked";b:0;}i:3;a:2:{s:6:"number";i:43;s:7:"checked";b:0;}i:4;a:2:{s:6:"number";i:32;s:7:"checked";b:0;}}i:3;a:5:{i:0;a:2:{s:6:"number";i:52;s:7:"checked";b:0;}i:1;a:2:{s:6:"number";i:50;s:7:"checked";b:0;}i:2;a:2:{s:6:"number";i:59;s:7:"checked";b:0;}i:3;a:2:{s:6:"number";i:58;s:7:"checked";b:0;}i:4;a:2:{s:6:"number";i:53;s:7:"checked";b:0;}}i:4;a:5:{i:0;a:2:{s:6:"number";i:71;s:7:"checked";b:1;}i:1;a:2:{s:6:"number";i:62;s:7:"checked";b:0;}i:2;a:2:{s:6:"number";i:66;s:7:"checked";b:0;}i:3;a:2:{s:6:"number";i:67;s:7:"checked";b:0;}i:4;a:2:{s:6:"number";i:74;s:7:"checked";b:1;}}}
a:5:{i:0;a:5:{i:0;a:2:{s:6:"number";i:15;s:7:"checked";b:0;}i:1;a:2:{s:6:"number";i:10;s:7:"checked";b:0;}i:2;a:2:{s:6:"number";i:3;s:7:"checked";b:0;}i:3;a:2:{s:6:"number";i:4;s:7:"checked";b:0;}i:4;a:2:{s:6:"number";i:7;s:7:"checked";b:0;}}i:1;a:5:{i:0;a:2:{s:6:"number";i:16;s:7:"checked";b:0;}i:1;a:2:{s:6:"number";i:30;s:7:"checked";b:1;}i:2;a:2:{s:6:"number";i:25;s:7:"checked";b:0;}i:3;a:2:{s:6:"number";i:23;s:7:"checked";b:0;}i:4;a:2:{s:6:"number";i:19;s:7:"checked";b:0;}}i:2;a:5:{i:0;a:2:{s:6:"number";i:44;s:7:"checked";b:1;}i:1;a:2:{s:6:"number";i:41;s:7:"checked";b:1;}i:2;a:2:{s:6:"number";i:43;s:7:"checked";b:1;}i:3;a:2:{s:6:"number";i:35;s:7:"checked";b:1;}i:4;a:2:{s:6:"number";i:37;s:7:"checked";b:1;}}i:3;a:5:{i:0;a:2:{s:6:"number";i:48;s:7:"checked";b:0;}i:1;a:2:{s:6:"number";i:56;s:7:"checked";b:1;}i:2;a:2:{s:6:"number";i:49;s:7:"checked";b:0;}i:3;a:2:{s:6:"number";i:52;s:7:"checked";b:0;}i:4;a:2:{s:6:"number";i:57;s:7:"checked";b:0;}}i:4;a:5:{i:0;a:2:{s:6:"number";i:63;s:7:"checked";b:0;}i:1;a:2:{s:6:"number";i:67;s:7:"checked";b:0;}i:2;a:2:{s:6:"number";i:66;s:7:"checked";b:0;}i:3;a:2:{s:6:"number";i:72;s:7:"checked";b:0;}i:4;a:2:{s:6:"number";i:71;s:7:"checked";b:0;}}}
a:5:{i:0;a:5:{i:0;a:2:{s:6:"number";i:3;s:7:"checked";b:1;}i:1;a:2:{s:6:"number";i:6;s:7:"checked";b:0;}i:2;a:2:{s:6:"number";i:9;s:7:"checked";b:0;}i:3;a:2:{s:6:"number";i:4;s:7:"checked";b:0;}i:4;a:2:{s:6:"number";i:1;s:7:"checked";b:0;}}i:1;a:5:{i:0;a:2:{s:6:"number";i:16;s:7:"checked";b:1;}i:1;a:2:{s:6:"number";i:26;s:7:"checked";b:0;}i:2;a:2:{s:6:"number";i:21;s:7:"checked";b:0;}i:3;a:2:{s:6:"number";i:18;s:7:"checked";b:0;}i:4;a:2:{s:6:"number";i:19;s:7:"checked";b:0;}}i:2;a:5:{i:0;a:2:{s:6:"number";i:32;s:7:"checked";b:1;}i:1;a:2:{s:6:"number";i:34;s:7:"checked";b:1;}i:2;a:2:{s:6:"number";i:40;s:7:"checked";b:1;}i:3;a:2:{s:6:"number";i:43;s:7:"checked";b:1;}i:4;a:2:{s:6:"number";i:33;s:7:"checked";b:1;}}i:3;a:5:{i:0;a:2:{s:6:"number";i:55;s:7:"checked";b:1;}i:1;a:2:{s:6:"number";i:59;s:7:"checked";b:0;}i:2;a:2:{s:6:"number";i:49;s:7:"checked";b:0;}i:3;a:2:{s:6:"number";i:56;s:7:"checked";b:0;}i:4;a:2:{s:6:"number";i:60;s:7:"checked";b:0;}}i:4;a:5:{i:0;a:2:{s:6:"number";i:67;s:7:"checked";b:1;}i:1;a:2:{s:6:"number";i:62;s:7:"checked";b:0;}i:2;a:2:{s:6:"number";i:70;s:7:"checked";b:0;}i:3;a:2:{s:6:"number";i:71;s:7:"checked";b:0;}i:4;a:2:{s:6:"number";i:66;s:7:"checked";b:0;}}}
a:5:{i:0;a:5:{i:0;a:2:{s:6:"number";i:13;s:7:"checked";b:1;}i:1;a:2:{s:6:"number";i:10;s:7:"checked";b:0;}i:2;a:2:{s:6:"number";i:8;s:7:"checked";b:0;}i:3;a:2:{s:6:"number";i:3;s:7:"checked";b:0;}i:4;a:2:{s:6:"number";i:6;s:7:"checked";b:1;}}i:1;a:5:{i:0;a:2:{s:6:"number";i:25;s:7:"checked";b:0;}i:1;a:2:{s:6:"number";i:27;s:7:"checked";b:1;}i:2;a:2:{s:6:"number";i:20;s:7:"checked";b:0;}i:3;a:2:{s:6:"number";i:18;s:7:"checked";b:1;}i:4;a:2:{s:6:"number";i:30;s:7:"checked";b:0;}}i:2;a:5:{i:0;a:2:{s:6:"number";i:37;s:7:"checked";b:0;}i:1;a:2:{s:6:"number";i:35;s:7:"checked";b:0;}i:2;a:2:{s:6:"number";i:36;s:7:"checked";b:1;}i:3;a:2:{s:6:"number";i:34;s:7:"checked";b:0;}i:4;a:2:{s:6:"number";i:44;s:7:"checked";b:0;}}i:3;a:5:{i:0;a:2:{s:6:"number";i:55;s:7:"checked";b:0;}i:1;a:2:{s:6:"number";i:53;s:7:"checked";b:1;}i:2;a:2:{s:6:"number";i:50;s:7:"checked";b:0;}i:3;a:2:{s:6:"number";i:59;s:7:"checked";b:1;}i:4;a:2:{s:6:"number";i:58;s:7:"checked";b:0;}}i:4;a:5:{i:0;a:2:{s:6:"number";i:65;s:7:"checked";b:1;}i:1;a:2:{s:6:"number";i:66;s:7:"checked";b:0;}i:2;a:2:{s:6:"number";i:71;s:7:"checked";b:0;}i:3;a:2:{s:6:"number";i:75;s:7:"checked";b:0;}i:4;a:2:{s:6:"number";i:64;s:7:"checked";b:1;}}}
a:5:{i:0;a:5:{i:0;a:2:{s:6:"number";i:8;s:7:"checked";b:0;}i:1;a:2:{s:6:"number";i:10;s:7:"checked";b:0;}i:2;a:2:{s:6:"number";i:11;s:7:"checked";b:1;}i:3;a:2:{s:6:"number";i:4;s:7:"checked";b:0;}i:4;a:2:{s:6:"number";i:9;s:7:"checked";b:0;}}i:1;a:5:{i:0;a:2:{s:6:"number";i:17;s:7:"checked";b:0;}i:1;a:2:{s:6:"number";i:16;s:7:"checked";b:0;}i:2;a:2:{s:6:"number";i:23;s:7:"checked";b:1;}i:3;a:2:{s:6:"number";i:19;s:7:"checked";b:0;}i:4;a:2:{s:6:"number";i:22;s:7:"checked";b:0;}}i:2;a:5:{i:0;a:2:{s:6:"number";i:39;s:7:"checked";b:1;}i:1;a:2:{s:6:"number";i:32;s:7:"checked";b:1;}i:2;a:2:{s:6:"number";i:33;s:7:"checked";b:1;}i:3;a:2:{s:6:"number";i:43;s:7:"checked";b:1;}i:4;a:2:{s:6:"number";i:40;s:7:"checked";b:1;}}i:3;a:5:{i:0;a:2:{s:6:"number";i:57;s:7:"checked";b:0;}i:1;a:2:{s:6:"number";i:53;s:7:"checked";b:0;}i:2;a:2:{s:6:"number";i:48;s:7:"checked";b:1;}i:3;a:2:{s:6:"number";i:51;s:7:"checked";b:0;}i:4;a:2:{s:6:"number";i:50;s:7:"checked";b:0;}}i:4;a:5:{i:0;a:2:{s:6:"number";i:66;s:7:"checked";b:0;}i:1;a:2:{s:6:"number";i:65;s:7:"checked";b:0;}i:2;a:2:{s:6:"number";i:69;s:7:"checked";b:1;}i:3;a:2:{s:6:"number";i:68;s:7:"checked";b:0;}i:4;a:2:{s:6:"number";i:75;s:7:"checked";b:0;}}}
a:5:{i:0;a:5:{i:0;a:2:{s:6:"number";i:3;s:7:"checked";b:1;}i:1;a:2:{s:6:"number";i:7;s:7:"checked";b:0;}i:2;a:2:{s:6:"number";i:8;s:7:"checked";b:0;}i:3;a:2:{s:6:"number";i:9;s:7:"checked";b:0;}i:4;a:2:{s:6:"number";i:11;s:7:"checked";b:1;}}i:1;a:5:{i:0;a:2:{s:6:"number";i:29;s:7:"checked";b:1;}i:1;a:2:{s:6:"number";i:25;s:7:"checked";b:0;}i:2;a:2:{s:6:"number";i:24;s:7:"checked";b:0;}i:3;a:2:{s:6:"number";i:23;s:7:"checked";b:1;}i:4;a:2:{s:6:"number";i:18;s:7:"checked";b:1;}}i:2;a:5:{i:0;a:2:{s:6:"number";i:32;s:7:"checked";b:1;}i:1;a:2:{s:6:"number";i:43;s:7:"checked";b:0;}i:2;a:2:{s:6:"number";i:45;s:7:"checked";b:1;}i:3;a:2:{s:6:"number";i:41;s:7:"checked";b:0;}i:4;a:2:{s:6:"number";i:42;s:7:"checked";b:1;}}i:3;a:5:{i:0;a:2:{s:6:"number";i:47;s:7:"checked";b:1;}i:1;a:2:{s:6:"number";i:59;s:7:"checked";b:1;}i:2;a:2:{s:6:"number";i:48;s:7:"checked";b:0;}i:3;a:2:{s:6:"number";i:54;s:7:"checked";b:0;}i:4;a:2:{s:6:"number";i:60;s:7:"checked";b:1;}}i:4;a:5:{i:0;a:2:{s:6:"number";i:72;s:7:"checked";b:1;}i:1;a:2:{s:6:"number";i:69;s:7:"checked";b:0;}i:2;a:2:{s:6:"number";i:73;s:7:"checked";b:0;}i:3;a:2:{s:6:"number";i:64;s:7:"checked";b:0;}i:4;a:2:{s:6:"number";i:66;s:7:"checked";b:1;}}}
a:5:{i:0;a:5:{i:0;a:2:{s:6:"number";i:10;s:7:"checked";b:1;}i:1;a:2:{s:6:"number";i:13;s:7:"checked";b:1;}i:2;a:2:{s:6:"number";i:7;s:7:"checked";b:1;}i:3;a:2:{s:6:"number";i:3;s:7:"checked";b:1;}i:4;a:2:{s:6:"number";i:14;s:7:"checked";b:1;}}i:1;a:5:{i:0;a:2:{s:6:"number";i:28;s:7:"checked";b:0;}i:1;a:2:{s:6:"number";i:17;s:7:"checked";b:1;}i:2;a:2:{s:6:"number";i:26;s:7:"checked";b:0;}i:3;a:2:{s:6:"number";i:30;s:7:"checked";b:0;}i:4;a:2:{s:6:"number";i:25;s:7:"checked";b:0;}}i:2;a:5:{i:0;a:2:{s:6:"number";i:42;s:7:"checked";b:0;}i:1;a:2:{s:6:"number";i:37;s:7:"checked";b:0;}i:2;a:2:{s:6:"number";i:44;s:7:"checked";b:1;}i:3;a:2:{s:6:"number";i:38;s:7:"checked";b:0;}i:4;a:2:{s:6:"number";i:41;s:7:"checked";b:0;}}i:3;a:5:{i:0;a:2:{s:6:"number";i:56;s:7:"checked";b:0;}i:1;a:2:{s:6:"number";i:52;s:7:"checked";b:0;}i:2;a:2:{s:6:"number";i:50;s:7:"checked";b:0;}i:3;a:2:{s:6:"number";i:54;s:7:"checked";b:1;}i:4;a:2:{s:6:"number";i:58;s:7:"checked";b:0;}}i:4;a:5:{i:0;a:2:{s:6:"number";i:68;s:7:"checked";b:1;}i:1;a:2:{s:6:"number";i:73;s:7:"checked";b:1;}i:2;a:2:{s:6:"number";i:61;s:7:"checked";b:1;}i:3;a:2:{s:6:"number";i:70;s:7:"checked";b:1;}i:4;a:2:{s:6:"number";i:65;s:7:"checked";b:1;}}}
a:5:{i:0;a:5:{i:0;a:2:{s:6:"number";i:5;s:7:"checked";b:0;}i:1;a:2:{s:6:"number";i:7;s:7:"checked";b:0;}i:2;a:2:{s:6:"number";i:15;s:7:"checked";b:0;}i:3;a:2:{s:6:"number";i:9;s:7:"checked";b:0;}i:4;a:2:{s:6:"number";i:12;s:7:"checked";b:0;}}i:1;a:5:{i:0;a:2:{s:6:"number";i:29;s:7:"checked";b:0;}i:1;a:2:{s:6:"number";i:27;s:7:"checked";b:1;}i:2;a:2:{s:6:"number";i:17;s:7:"checked";b:1;}i:3;a:2:{s:6:"number";i:24;s:7:"checked";b:1;}i:4;a:2:{s:6:"number";i:18;s:7:"checked";b:0;}}i:2;a:5:{i:0;a:2:{s:6:"number";i:43;s:7:"checked";b:0;}i:1;a:2:{s:6:"number";i:31;s:7:"checked";b:1;}i:2;a:2:{s:6:"number";i:45;s:7:"checked";b:1;}i:3;a:2:{s:6:"number";i:38;s:7:"checked";b:1;}i:4;a:2:{s:6:"number";i:36;s:7:"checked";b:0;}}i:3;a:5:{i:0;a:2:{s:6:"number";i:50;s:7:"checked";b:0;}i:1;a:2:{s:6:"number";i:56;s:7:"checked";b:1;}i:2;a:2:{s:6:"number";i:57;s:7:"checked";b:1;}i:3;a:2:{s:6:"number";i:52;s:7:"checked";b:1;}i:4;a:2:{s:6:"number";i:46;s:7:"checked";b:0;}}i:4;a:5:{i:0;a:2:{s:6:"number";i:64;s:7:"checked";b:0;}i:1;a:2:{s:6:"number";i:75;s:7:"checked";b:0;}i:2;a:2:{s:6:"number";i:72;s:7:"checked";b:0;}i:3;a:2:{s:6:"number";i:61;s:7:"checked";b:0;}i:4;a:2:{s:6:"number";i:69;s:7:"checked";b:0;}}}
a:5:{i:0;a:5:{i:0;a:2:{s:6:"number";i:15;s:7:"checked";b:1;}i:1;a:2:{s:6:"number";i:6;s:7:"checked";b:1;}i:2;a:2:{s:6:"number";i:8;s:7:"checked";b:1;}i:3;a:2:{s:6:"number";i:7;s:7:"checked";b:1;}i:4;a:2:{s:6:"number";i:2;s:7:"checked";b:1;}}i:1;a:5:{i:0;a:2:{s:6:"number";i:25;s:7:"checked";b:1;}i:1;a:2:{s:6:"number";i:29;s:7:"checked";b:0;}i:2;a:2:{s:6:"number";i:28;s:7:"checked";b:0;}i:3;a:2:{s:6:"number";i:21;s:7:"checked";b:0;}i:4;a:2:{s:6:"number";i:19;s:7:"checked";b:1;}}i:2;a:5:{i:0;a:2:{s:6:"number";i:44;s:7:"checked";b:1;}i:1;a:2:{s:6:"number";i:43;s:7:"checked";b:0;}i:2;a:2:{s:6:"number";i:36;s:7:"checked";b:0;}i:3;a:2:{s:6:"number";i:41;s:7:"checked";b:0;}i:4;a:2:{s:6:"number";i:39;s:7:"checked";b:1;}}i:3;a:5:{i:0;a:2:{s:6:"number";i:57;s:7:"checked";b:1;}i:1;a:2:{s:6:"number";i:49;s:7:"checked";b:0;}i:2;a:2:{s:6:"number";i:46;s:7:"checked";b:0;}i:3;a:2:{s:6:"number";i:60;s:7:"checked";b:0;}i:4;a:2:{s:6:"number";i:53;s:7:"checked";b:1;}}i:4;a:5:{i:0;a:2:{s:6:"number";i:67;s:7:"checked";b:1;}i:1;a:2:{s:6:"number";i:62;s:7:"checked";b:1;}i:2;a:2:{s:6:"number";i:72;s:7:"checked";b:1;}i:3;a:2:{s:6:"number";i:69;s:7:"checked";b:1;}i:4;a:2:{s:6:"number";i:63;s:7:"checked";b:1;}}}
a:5:{i:0;a:5:{i:0;a:2:{s:6:"number";i:1;s:7:"checked";b:1;}i:1;a:2:{s:6:"number";i:15;s:7:"checked";b:1;}i:2;a:2:{s:6:"number";i:7;s:7:"checked";b:1;}i:3;a:2:{s:6:"number";i:11;s:7:"checked";b:1;}i:4;a:2:{s:6:"number";i:10;s:7:"checked";b:1;}}i:1;a:5:{i:0;a:2:{s:6:"number";i:26;s:7:"checked";b:1;}i:1;a:2:{s:6:"number";i:27;s:7:"checked";b:1;}i:2;a:2:{s:6:"number";i:20;s:7:"checked";b:1;}i:3;a:2:{s:6:"number";i:21;s:7:"checked";b:1;}i:4;a:2:{s:6:"number";i:23;s:7:"checked";b:1;}}i:2;a:5:{i:0;a:2:{s:6:"number";i:33;s:7:"checked";b:1;}i:1;a:2:{s:6:"number";i:44;s:7:"checked";b:1;}i:2;a:2:{s:6:"number";i:40;s:7:"checked";b:1;}i:3;a:2:{s:6:"number";i:38;s:7:"checked";b:1;}i:4;a:2:{s:6:"number";i:35;s:7:"checked";b:1;}}i:3;a:5:{i:0;a:2:{s:6:"number";i:58;s:7:"checked";b:1;}i:1;a:2:{s:6:"number";i:59;s:7:"checked";b:1;}i:2;a:2:{s:6:"number";i:48;s:7:"checked";b:1;}i:3;a:2:{s:6:"number";i:56;s:7:"checked";b:1;}i:4;a:2:{s:6:"number";i:46;s:7:"checked";b:1;}}i:4;a:5:{i:0;a:2:{s:6:"number";i:74;s:7:"checked";b:1;}i:1;a:2:{s:6:"number";i:66;s:7:"checked";b:1;}i:2;a:2:{s:6:"number";i:69;s:7:"checked";b:1;}i:3;a:2:{s:6:"number";i:72;s:7:"checked";b:1;}i:4;a:2:{s:6:"number";i:65;s:7:"checked";b:1;}}}
